-613.0
-621.0
-863.0
-785.0
-368.0
-507.0
-630.0
-627.0
-318.0
-454.0
-406.0
-704.0
-648.0
-369.0
-668.0
-624.0
-302.0
-586.0
-266.0
-296.0
-416.0
-348.0
-512.0
-488.0
-454.0
-455.0
-683.0
-543.0
-651.0
-504.0
-282.0
-401.0
-733.0
-553.0
-485.0
-706.0
-535.0
-609.0
-528.0
-454.0
-508.0
-440.0
-715.0
-692.0
-436.0
-522.0
-363.0
-257.0
-545.0
-335.0
-602.0
-508.0
-505.0
-469.0
-669.0
-322.0
-295.0
-750.0
-315.0
-420.0
-416.0
-643.0
-348.0
-450.0
-237.0
-462.0
-356.0
-954.0
-494.0
-1020.0
-561.0
-302.0
-584.0
-457.0
-592.0
-574.0
-411.0
-379.0
-394.0
-673.0
-351.0
-711.0
-531.0
-363.0
-389.0
-282.0
-699.0
-165.0
-592.0
-246.0
-605.0
-359.0
-426.0
-330.0
-675.0
-326.0
-308.0
-460.0
-730.0
-548.0
-537.0
-621.0
-579.0
-751.0
-495.0
-428.0
-369.0
-386.0
-525.0
-366.0
-312.0
-391.0
-298.0
-356.0
-472.0
-456.0
-330.0
-355.0
-706.0
-275.0
-480.0
-438.0
-596.0
-661.0
-607.0
-413.0
-646.0
-540.0
-710.0
-692.0
-325.0
-736.0
-404.0
-604.0
-366.0
-624.0
-176.0
-295.0
-255.0
-386.0
-693.0
-255.0
-534.0
-490.0
-603.0
-301.0
-624.0
-632.0
-603.0
-857.0
-759.0
-266.0
-461.0
-703.0
-360.0
-384.0
-324.0
-516.0
-488.0
-295.0
-535.0
-344.0
-727.0
-491.0
-508.0
-496.0
-460.0
-272.0
-649.0
-446.0
-861.0
-314.0
-121.0
-171.0
-433.0
-420.0
-422.0
-585.0
-574.0
-452.0
-553.0
-458.0
-712.0
-453.0
-615.0
-471.0
-401.0
-177.0
-551.0
-500.0
-275.0
-344.0
-450.0
-545.0
-499.0
-568.0
-606.0
-704.0
-464.0
-782.0
