-844.0
-719.0
-676.0
-389.0
-1256.0
-351.0
-1239.0
-1080.0
-1071.0
-1036.0
-913.0
-716.0
-527.0
-934.0
-1211.0
-1011.0
-907.0
-892.0
-827.0
-423.0
-686.0
-1827.0
-894.0
-1030.0
-801.0
-434.0
-246.0
-1552.0
-556.0
-1064.0
-422.0
-1077.0
-1404.0
-1085.0
-874.0
-974.0
-889.0
-694.0
-621.0
-473.0
-1281.0
-807.0
-590.0
-409.0
-948.0
-867.0
-531.0
-574.0
-445.0
-585.0
-995.0
-868.0
-1199.0
-541.0
-743.0
-651.0
-737.0
-888.0
-536.0
-642.0
-1126.0
-669.0
-810.0
-404.0
-257.0
-796.0
-353.0
-549.0
-817.0
-960.0
-1362.0
-544.0
-593.0
-1858.0
-603.0
-1409.0
-434.0
-849.0
-1217.0
-1029.0
-1071.0
-624.0
-950.0
-601.0
-276.0
-557.0
-1244.0
-422.0
-1328.0
-567.0
-692.0
-1204.0
-680.0
-533.0
-1111.0
-706.0
-667.0
-858.0
-457.0
-1501.0
-1216.0
-675.0
-1234.0
-1510.0
-540.0
-524.0
-518.0
-1120.0
-1291.0
-1460.0
-404.0
-1407.0
-677.0
-433.0
-699.0
-1147.0
-980.0
-676.0
-947.0
-939.0
-1318.0
-643.0
-2107.0
-510.0
-1492.0
-1273.0
-518.0
-1137.0
-706.0
-1078.0
-511.0
-1363.0
-1233.0
-641.0
-586.0
-533.0
-596.0
-899.0
-786.0
-1001.0
-1336.0
-1751.0
-716.0
-995.0
-1167.0
-1242.0
-1213.0
-650.0
-393.0
-603.0
-3322.0
-494.0
-376.0
-707.0
-610.0
-951.0
-294.0
-436.0
-1458.0
-338.0
-957.0
-980.0
-1100.0
-738.0
-444.0
-948.0
-1019.0
-828.0
-767.0
-1000.0
-581.0
-411.0
-401.0
-571.0
-666.0
-488.0
-1255.0
-848.0
-647.0
-360.0
-612.0
-278.0
-456.0
-384.0
-1004.0
-1176.0
-701.0
-848.0
-569.0
-1003.0
-666.0
-378.0
-505.0
-1083.0
-915.0
-319.0
-535.0
-477.0
-573.0
-965.0
