-1336.0,1526.0
-510.0,561.0
-843.0,984.0
-949.0,1073.0
-609.0,669.0
-726.0,847.0
-917.0,1093.0
-944.0,1037.0
-944.0,1118.0
-1067.0,1258.0
-972.0,1115.0
-642.0,712.0
-573.0,624.0
-554.0,601.0
-703.0,795.0
-493.0,546.0
-638.0,717.0
-472.0,508.0
-834.0,988.0
-797.0,942.0
-530.0,585.0
-671.0,768.0
-517.0,554.0
-535.0,576.0
-436.0,468.0
-654.0,767.0
-990.0,1172.0
-785.0,913.0
-550.0,612.0
-722.0,829.0
-593.0,660.0
-497.0,541.0
-711.0,768.0
-717.0,823.0
-746.0,844.0
-546.0,594.0
-601.0,686.0
-819.0,968.0
-693.0,781.0
-454.0,477.0
-894.0,1001.0
-623.0,716.0
-620.0,698.0
-727.0,826.0
-534.0,592.0
-856.0,953.0
-654.0,736.0
-490.0,546.0
-951.0,1066.0
-559.0,611.0
-683.0,786.0
-642.0,707.0
-715.0,795.0
-710.0,833.0
-712.0,788.0
-631.0,692.0
-612.0,693.0
-1041.0,1156.0
-642.0,711.0
-677.0,779.0
-749.0,849.0
-617.0,676.0
-607.0,678.0
-567.0,643.0
-1102.0,1328.0
-801.0,944.0
-636.0,701.0
-831.0,952.0
-532.0,590.0
-1119.0,1324.0
-749.0,828.0
-1329.0,1500.0
-814.0,920.0
-644.0,733.0
-1071.0,1222.0
-1118.0,1376.0
-498.0,547.0
-546.0,611.0
-856.0,1008.0
-662.0,719.0
-932.0,1136.0
-674.0,773.0
-654.0,729.0
-755.0,840.0
-672.0,727.0
-809.0,991.0
-886.0,1073.0
-860.0,996.0
-490.0,533.0
-581.0,643.0
-964.0,1132.0
-469.0,510.0
-477.0,523.0
-975.0,1119.0
-659.0,739.0
-518.0,571.0
-991.0,1147.0
-660.0,731.0
-657.0,722.0
-770.0,877.0
-538.0,587.0
-527.0,567.0
-823.0,936.0
-823.0,919.0
-985.0,1146.0
-478.0,533.0
-776.0,904.0
-720.0,828.0
-540.0,564.0
-469.0,503.0
-614.0,664.0
-779.0,907.0
-645.0,712.0
-758.0,882.0
-578.0,624.0
-825.0,913.0
-554.0,591.0
-442.0,485.0
-466.0,506.0
-626.0,694.0
-819.0,953.0
-585.0,644.0
-729.0,829.0
-663.0,759.0
-856.0,978.0
-566.0,630.0
-458.0,496.0
-519.0,579.0
-1260.0,1440.0
-752.0,822.0
-526.0,571.0
-801.0,910.0
-485.0,546.0
-459.0,482.0
-760.0,865.0
-671.0,752.0
-764.0,848.0
-664.0,766.0
-816.0,957.0
-621.0,677.0
-608.0,674.0
-765.0,844.0
-610.0,690.0
-648.0,727.0
-808.0,927.0
-810.0,908.0
-816.0,903.0
-951.0,1105.0
-517.0,561.0
-900.0,1054.0
-1053.0,1239.0
-630.0,684.0
-1029.0,1219.0
-577.0,631.0
-720.0,791.0
-1162.0,1310.0
-620.0,680.0
-800.0,912.0
-639.0,712.0
-834.0,962.0
-607.0,671.0
-601.0,666.0
-564.0,619.0
-644.0,732.0
-555.0,614.0
-702.0,783.0
-722.0,814.0
-710.0,785.0
-560.0,612.0
-485.0,524.0
-686.0,771.0
-653.0,746.0
-515.0,555.0
-614.0,659.0
-584.0,662.0
-508.0,554.0
-668.0,759.0
-556.0,625.0
-877.0,1001.0
-603.0,702.0
-765.0,864.0
-513.0,553.0
-469.0,517.0
-484.0,545.0
-549.0,609.0
-598.0,676.0
-734.0,850.0
-954.0,1140.0
-900.0,1019.0
-434.0,462.0
-818.0,932.0
-714.0,840.0
-570.0,651.0
-761.0,894.0
-484.0,521.0
-769.0,891.0
-1035.0,1245.0
-830.0,930.0
-613.0,671.0
-593.0,678.0
-753.0,853.0
-660.0,722.0
