-1256.0,1011.0
-1526.0,1054.0
-1055.0,1242.0
-1257.0,1576.0
-1087.0,1110.0
-1716.0,893.0
-1192.0,953.0
-755.0,1003.0
-763.0,1151.0
-976.0,1127.0
-1109.0,957.0
-671.0,909.0
-1196.0,909.0
-2073.0,991.0
-923.0,873.0
-985.0,1078.0
-812.0,835.0
-1526.0,1202.0
-1108.0,1177.0
-1312.0,914.0
-1122.0,1093.0
-956.0,1000.0
-828.0,1262.0
-1184.0,954.0
-1615.0,1074.0
-937.0,1038.0
-1369.0,1464.0
-1541.0,1029.0
-1169.0,1004.0
-1346.0,824.0
-1176.0,1284.0
-784.0,1137.0
-1210.0,1422.0
-1111.0,1232.0
-722.0,935.0
-1728.0,931.0
-1449.0,1028.0
-800.0,885.0
-1071.0,1329.0
-834.0,1241.0
-1081.0,900.0
-1104.0,900.0
-689.0,1113.0
-1252.0,1224.0
-599.0,1051.0
-820.0,930.0
-776.0,1234.0
-878.0,939.0
-1384.0,1167.0
-1641.0,1093.0
-1040.0,896.0
-879.0,1228.0
-1659.0,990.0
-1424.0,1127.0
-726.0,1007.0
-1403.0,1053.0
-1529.0,997.0
-1902.0,1484.0
-1119.0,1294.0
-771.0,1004.0
-941.0,1123.0
-1103.0,1063.0
-1040.0,916.0
-1637.0,928.0
-1332.0,994.0
-1239.0,1013.0
-1390.0,960.0
-929.0,1092.0
-827.0,1016.0
-1026.0,954.0
-1053.0,929.0
-792.0,1099.0
-1530.0,971.0
-819.0,1200.0
-997.0,1249.0
-748.0,964.0
-774.0,1079.0
-804.0,1044.0
-1132.0,951.0
-1478.0,1138.0
-1303.0,1047.0
-1111.0,967.0
-1342.0,1072.0
-971.0,934.0
-1638.0,979.0
-1577.0,1548.0
-1439.0,1216.0
-1327.0,889.0
-701.0,1086.0
-1628.0,1292.0
-544.0,1009.0
-1155.0,854.0
-1067.0,1031.0
-1077.0,976.0
-1214.0,948.0
-794.0,1009.0
-965.0,1360.0
-976.0,1126.0
-1414.0,1023.0
-1249.0,1141.0
